종목코드,종목명,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수
"001450","현대해상","30175329","35326802","5151473","966947913100","1108505072150","141557159050"
"010950","S-Oil","25321273","27966708","2645435","1740891978400","1874915796200","134023817800"
"475150","SK이터닉스","340661878","345379680","4717802","7680848555920","7800503829270","119655273350"
"001570","금양","139643200","147702635","8059435","9484247446650","9602691567850","118444121200"
"003280","흥아해운","2206487200","2239853534","33366334","6901741165614","7013924193826","112183028212"
"307950","현대오토에버","19349328","20092473","743145","3045520718100","3153808372300","108287654200"
"139480","이마트","25883787","27579151","1695364","1767579944800","1867010330600","99430385800"
"009420","한올바이오파마","106643812","109129595","2485783","4090531009700","4181764653700","91233644000"
"042700","한미반도체","304896521","304205250","-691271","35583975658100","35667694832900","83719174800"
"161390","한국타이어앤테크놀로지","25396531","27465798","2069267","1126142940150","1202346347700","76203407550"
"010060","OCI홀딩스","8318578","9237640","919062","744811624800","813424812100","68613187300"
"014680","한솔케미칼","4514949","4970330","455381","766067359700","834468519200","68401159500"
"241560","두산밥캣","40408742","42138163","1729421","1829173817900","1895875518350","66701700450"
"009150","삼성전기","43187515","44223913","1036398","6292616850000","6357812580600","65195730600"
"052690","한전기술","39507403","40424031","916628","2834442412800","2898224429550","63782016750"
"004000","롯데정밀화학","7339906","8716839","1376933","334782012500","397769942250","62987929750"
"001470","삼부토건","3331212905","3378693839","47480934","4577323056571","4638833828037","61510771466"
"011210","현대위아","11139955","12360692","1220737","610890067050","671985172600","61095105550"
"145720","덴티움","9428325","10076486","648161","1019457697800","1075894565400","56436867600"
"195870","해성디에스","12454142","13882186","1428044","527080593650","582423241900","55342648250"
"051900","LG생활건강","7595375","7833970","238595","2781598138500","2834278049500","52679911000"
"120110","코오롱인더","12649510","14114043","1464533","468744796650","519920676500","51175879850"
"475560","더본코리아","39067903","40057761","989858","1959483833300","2008877630450","49393797150"
"034120","SBS","43157879","45299706","2141827","1077382790420","1126281050520","48898260100"
"000520","삼일제약","110598846","115292845","4693999","1255008904950","1301394728620","46385823670"
"047040","대우건설","220826305","233050948","12224643","870801570660","916758649260","45957078600"
"020150","롯데에너지머티리얼즈","44698855","45803512","1104657","1926285815800","1971144140700","44858324900"
"298020","효성티앤씨","2727417","2953324","225907","814872439200","859000890200","44128451000"
"079900","전진건설로봇","118727902","120102211","1374309","3054220396140","3095574427530","41354031390"
"462870","시프트업","58022513","58175854","153341","3995367939000","4035934847250","40566908250"
"248070","솔루엠","47658140","49330406","1672266","1154410292360","1194960643690","40550351330"
"034230","파라다이스","23400059","26649040","3248981","265454001730","305089533400","39635531670"
"353200","대덕전자","83094458","84821010","1726552","1913116594590","1951658662610","38542068020"
"000105","유한양행우","10117879","10281227","163348","1394985571000","1433065965500","38080394500"
"005300","롯데칠성","1969102","2277307","308205","257384580200","293980573100","36595992900"
"003620","KG모빌리티","81183250","87170237","5986987","500103940260","535352932265","35248992005"
"092790","넥스틸","264903050","268447195","3544145","2591631413490","2626473854490","34842441000"
"030000","제일기획","17442115","19526944","2084829","321145960900","355687728460","34541767560"
"077970","STX엔진","39938258","41764915","1826657","763128623350","796213918860","33085295510"
"005387","현대차2우B","14509925","14784080","274155","2310889216608","2341675609600","30786392992"
"460860","동국제강","26973127","30405430","3432303","277084243090","307688765260","30604522170"
"348950","제이알글로벌리츠","45621132","54746611","9125479","167633468575","198020237560","30386768985"
"006650","대한유화","2741515","3058997","317482","339523694800","369740034200","30216339400"
"003960","사조대림","21780280","22106272","325992","1489185890200","1519074598900","29888708700"
"003220","대원제약","94441783","96150633","1708850","1577079328780","1606830464370","29751135590"
"286940","롯데이노베이트","37843663","38814566","970903","1430922592910","1459945907170","29023314260"
"035720","카카오","210252170","212485139","2232969","9686784025950","9715793163850","29009137900"
"051915","LG화학우","2924749","3069256","144507","740220365300","769213624000","28993258700"
"003230","삼양식품","15075565","15252910","177345","7572563654400","7599997989700","27434335300"
"023530","롯데쇼핑","7831352","8445532","614180","526495929100","553081158400","26585229300"
"000680","LS네트웍스","282968122","287082556","4114434","1437393785145","1463931564125","26537778980"
"012170","아센디오","1277356581","1297828423","20471842","1643640794656","1669847051423","26206256767"
"112610","씨에스윈드","64163380","65577897","1414517","3536019550450","3562036581850","26017031400"
"008930","한미사이언스","109834599","110283154","448555","4620732260450","4646466183950","25733923500"
"010690","화신","107953620","110367601","2413981","1313774837830","1339469776870","25694939040"
"372910","한컴라이프케어","197866973","203004188","5137215","1039094756860","1064461964160","25367207300"
"181710","NHN","10067748","11426263","1358515","219425021240","244690433190","25265411950"
"192650","드림텍","67987212","70574393","2587181","721735634490","746713477820","24977843330"
"006340","대원전선","2642680866","2644513424","1832558","9294909483068","9319801731130","24892248062"
"005880","대한해운","1766380300","1778517828","12137528","4221806661862","4246659824206","24853162344"
"009900","명신산업","27437947","28939117","1501170","391751851000","416576517450","24824666450"
"336260","두산퓨얼셀","77329238","78583454","1254216","1737821808890","1762088733000","24266924110"
"128940","한미약품","7536045","7660667","124622","2409201205000","2432848028000","23646823000"
"008970","동양철관","1154491869","1175231898","20740029","1349596390863","1372858473118","23262082255"
"011790","SKC","76517544","77005230","487686","10103612902100","10126706909400","23094007300"
"097230","HJ중공업","55697798","61133501","5435703","255637648575","278683050485","23045401910"
"481850","신한글로벌액티브리츠","24823817","32643823","7820006","68330480711","91012835382","22682354671"
"000080","하이트진로","29727445","31018262","1290817","620560776330","642354534180","21793757850"
"484870","엠앤씨솔루션","4107713","4489861","382148","223678776150","245385892150","21707116000"
"306200","세아제강","883269","1060375","177106","113802169000","135495189600","21693020600"
"249420","일동제약","30128267","31459622","1331355","472978433270","494542301640","21563868370"
"002790","아모레G","21061394","22351361","1289967","608970478500","630454758900","21484280400"
"123890","한국자산신탁","25154820","32173219","7018399","77708833985","98621502070","20912668085"
"000120","CJ대한통운","7945834","8288112","342278","864967820000","885635155400","20667335400"
"456040","OCI","4080045","4359156","279111","364352246200","384753229600","20400983400"
"357120","코람코라이프인프라리츠","9757064","14191940","4434876","45518795565","65842744250","20323948685"
"069260","TKG휴켐스","5710231","6762073","1051842","111102835430","131357306290","20254470860"
"139130","DGB금융지주","56398357","59412817","3014460","484927520020","505007025150","20079505130"
"089590","제주항공","32815844","35061383","2245539","329184975330","348870693070","19685717740"
"074610","이엔플러스","171397054","176832325","5435271","481698743781","501279107641","19580363860"
"200880","서연이화","105347998","106556838","1208840","2108524918610","2128008773630","19483855020"
"093370","후성","60580052","62973830","2393778","454273553590","473627933020","19354379430"
"090430","아모레퍼시픽","32045913","33162665","1116752","4556316169800","4574946026100","18629856300"
"451800","한화리츠","5984790","10841947","4857157","23826529250","42400683305","18574154055"
"194370","제이에스코퍼레이션","13666334","14730371","1064037","244225704830","262074791070","17849086240"
"105630","한세실업","11692042","12926156","1234114","232366310720","249890528920","17524218200"
"031430","신세계인터내셔날","14097957","15889282","1791325","187124339970","204393499340","17269159370"
"114090","GKL","20983429","22545054","1561625","264195495110","281099113920","16903618810"
"004090","한국석유","409507345","409840682","333337","7571149454690","7587965288340","16815833650"
"004170","신세계","3464536","3645314","180778","559082473900","575699233700","16616759800"
"055490","테이팩스","7821490","8519876","698386","200717056510","217167420550","16450364040"
"210980","SK디앤디","98690959","99929647","1238688","1398269783000","1414670040820","16400257820"
"487570","HS효성","3082370","3360783","278413","174718425450","190732777650","16014352200"
"298000","효성화학","3758337","3992746","234409","203824068050","219494752050","15670684000"
"005610","SPC삼립","1135672","1413255","277583","64274040750","79341151400","15067110650"
"100090","SK오션플랜트","61175242","62333225","1157983","895903687610","910857296380","14953608770"
"032350","롯데관광개발","83761751","85763674","2001923","807001330000","821893211380","14891881380"
"204210","스타에스엠리츠","22135142","24733054","2597912","113852407295","128049036845","14196629550"
"011930","신성이엔지","562149201","568371444","6222243","1221870914089","1235822520776","13951606687"
"000490","대동","112447940","113387618","939678","1370846727650","1383387987090","12541259440"
"057050","현대홈쇼핑","2415497","2648704","233207","123908305300","135772902350","11864597050"
"415640","KB발해인프라","9129176","10548865","1419689","73239743870","85102453330","11862709460"
"003670","포스코퓨처엠","58093861","58236640","142779","14769796538200","14781567788800","11771250600"
"155660","DSR","6657349","9335822","2678473","28194580120","39845331980","11650751860"
"000990","DB하이텍","68244188","69026154","781966","3242102240050","3253644225550","11541985500"
"403550","쏘카","4182315","4787908","605593","79113290920","90632622810","11519331890"
"005010","휴스틸","182478693","184980894","2502201","908539122405","919774803275","11235680870"
"017960","한국카본","54893720","56413104","1519384","620613557630","631806718980","11193161350"
"001230","동국홀딩스","29021636","30333488","1311852","268728032140","279864027300","11135995160"
"004800","효성","5556941","5791410","234469","304529065890","315577452890","11048387000"
"003000","부광약품","83852995","85283913","1430918","553843161585","564541248200","10698086615"
"006110","삼아알미늄","12937179","13064424","127245","927614425550","938213253250","10598827700"
"020000","한섬","4806106","5458618","652512","87708587890","98249062040","10540474150"
"011420","갤럭시아에스엠","679075051","681852623","2777572","1871886399770","1882352574301","10466174531"
"002240","고려제강","29187350","29690579","503229","815378732350","825839502120","10460769770"
"035510","신세계 I&C","75757179","76657425","900246","1097681852940","1108129621580","10447768640"
"097520","엠씨넥스","10777568","11070711","293143","245146239560","255238939470","10092699910"
"019490","하이트론","148378531","151939218","3560687","524188325024","534185242152","9996917128"
"007810","코리아써키트","60986925","61160222","173297","1055583656650","1064901484210","9317827560"
"003580","HLB글로벌","135751750","137015807","1264057","877940729550","887130049580","9189320030"
"008490","서흥","1412427","1867585","455158","28005081930","37146923720","9141841790"
"002020","코오롱","14109594","14686359","576765","238694728570","247810741920","9116013350"
"009810","플레이그램","416233209","430708670","14475461","236312695985","245424908022","9112212037"
"010100","한국무브넥스","41919102","43756521","1837419","238690581205","247770523805","9079942600"
"007070","GS리테일","20277224","20972848","695624","430577877060","439625160720","9047283660"
"000070","삼양홀딩스","1261649","1395013","133364","90293659800","99143724100","8850064300"
"001390","KG케미칼","51553792","53328503","1774711","277952931610","286658490385","8705558775"
"033270","유나이티드제약","5836368","6244010","407642","134432902550","143109621430","8676718880"
"001200","유진투자증권","178561720","179805394","1243674","790620610935","799081804970","8461194035"
"002990","금호건설","15939962","18285923","2345961","59076247995","67468759110","8392511115"
"011760","현대코퍼레이션","14727281","15133899","406618","305756312370","314131834920","8375522550"
"108320","LX세미콘","11164379","11312127","147748","834946639000","843271397300","8324758300"
"122900","아이마켓코리아","4524627","5508577","983950","38232084220","46474380020","8242295800"
"011810","STX","80934786","81620369","685583","719153051500","727239594210","8086542710"
"004380","삼익THK","84084070","84577990","493920","1302928285580","1310961148470","8032862890"
"071970","HD현대마린엔진","91505996","92148937","642941","1741442193450","1749469043310","8026849860"
"037560","LG헬로비전","160496847","162865463","2368616","682983995775","690984002325","8000006550"
"002410","범양건영","278476885","280894959","2418074","805416927954","813381218230","7964290276"
"078930","GS","19750455","20174461","424006","936026122100","943815015250","7788893150"
"004370","농심","3113903","3152660","38757","1316857549000","1324621476500","7763927500"
"009290","광동제약","54190601","55361707","1171106","396254933110","403916330870","7661397760"
"005950","이수화학","63008455","63516079","507624","764129461080","771743474060","7614012980"
"322000","HD현대에너지솔루션","53500162","53705129","204967","1596950434390","1604322686600","7372252210"
"900140","엘브이엠씨홀딩스","201080803","203989752","2908949","532211934960","539464354551","7252419591"
"010955","S-Oil우","1381947","1543761","161814","64347017350","71185207850","6838190500"
"093240","형지엘리트","338933408","343722366","4788958","632309782512","639146469909","6836687397"
"161000","애경케미칼","115821489","116626827","805338","1532110746440","1538869828370","6759081930"
"016380","KG스틸","45002688","45552441","549753","307670481660","314412575060","6742093400"
"003060","에이프로젠바이오로직스","719844810","737863654","18018844","423807922340","430540250684","6732328344"
"004710","한솔테크닉스","12544998","13732256","1187258","71112461160","77698202170","6585741010"
"009680","모토닉","3025864","3806797","780933","25703822360","32258770370","6554948010"
"00104K","CJ4우(전환)","1383846","1494469","110623","117887139200","124281104700","6393965500"
"336370","솔루스첨단소재","184456903","184768396","311493","3359011035680","3365293403310","6282367630"
"006490","인스코비","300078809","304489076","4410267","498323375144","504596225277","6272850133"
"007460","에이프로젠","1476716845","1483262485","6545640","2024704679174","2030972138284","6267459110"
"003925","남양유업우","199642","243280","43638","43971967650","50210977050","6239009400"
"000020","동화약품","12609854","13437758","827904","106842398750","113018147430","6175748680"
"007210","벽산","50865665","53612397","2746732","112380069568","118445800175","6065730607"
"001780","알루코","240386933","241651413","1264480","818600904392","824542343828","5941439436"
"363280","티와이홀딩스","49065696","50676523","1610827","207968670570","213827544150","5858873580"
"000860","강남제비스코","2364043","2620764","256721","60582170990","66395794290","5813623300"
"007860","서연","63130999","63798139","667140","684718629880","690486412520","5767782640"
"011300","성안머티리얼스","196358210","200361917","4003707","180048485892","185728687639","5680201747"
"017390","서울가스","1348047","1449981","101934","76958228550","82625223100","5666994550"
"077500","유니퀘스트","140465687","141060240","594553","1258722153360","1264369448620","5647295260"
"357430","마스턴프리미어리츠","6658050","8726623","2068573","15990200955","21609556994","5619356039"
"095720","웅진씽크빅","94076426","96688224","2611798","197910614045","203483393708","5572779663"
"383800","LX홀딩스","16263626","17096951","833325","115959094670","121530708320","5571613650"
"012200","계양전기","80119494","82419535","2300041","166817124023","172367855722","5550731699"
"298050","HS효성첨단소재","2790198","2846348","56150","866763946900","872306325000","5542378100"
"084680","이월드","572892779","574802171","1909392","1324138259886","1329650259292","5511999406"
"033530","SJG세종","29963891","30943926","980035","180740233940","186211394155","5471160215"
"023800","인지컨트롤스","17777665","18450312","672647","146759864300","152175460680","5415596380"
"090350","노루페인트","73540007","74088497","548490","786596126930","791945430800","5349303870"
"006220","제주은행","479695298","480091288","395990","6259277053450","6264553946320","5276892870"
"033240","자화전자","28085951","28842272","756321","687741847110","692959734650","5217887540"
"034830","한국토지신탁","48433820","53304807","4870987","50819482857","55976533729","5157050872"
"008260","NI스틸","20313922","21384298","1070376","94011005770","98971913700","4960907930"
"031440","신세계푸드","4915213","5043707","128494","193609885850","198527784950","4917899100"
"006370","대구백화점","9078020","9607054","529034","68485352330","73386368920","4901016590"
"015590","KIB플러그에너지","1108675795","1121022993","12347198","523518579421","528390780010","4872200589"
"020120","키다리스튜디오","70409635","71388777","979142","355224194400","360036039920","4811845520"
"006890","태경케미컬","9379387","9764507","385120","124582856910","129337392160","4754535250"
"460850","동국씨엠","23487884","24337346","849462","164045835640","168698828020","4652992380"
"078520","에이블씨엔씨","46765899","47277233","511334","420592973190","424957754710","4364781520"
"001360","삼성제약","163643618","165667494","2023876","321908799317","326176434017","4267634700"
"010780","아이에스동서","7464302","7619067","154765","188596887240","192789466310","4192579070"
"950210","프레스티지바이오파마","27459612","27619334","159722","380454430090","384642036840","4187606750"
"145210","다이나믹디자인","53748209","54512213","764004","257469656830","261638395783","4168738953"
"079160","CJ CGV","98845049","99907376","1062327","583837691220","587962888455","4125197235"
"037710","광주신세계","969033","1108905","139872","29125653900","33250758100","4125104200"
"272450","진에어","22378298","23277526","899228","266536828650","270595556920","4058728270"
"000430","대원강업","54011717","54748548","736831","299451687930","303478493975","4026806045"
"284740","쿠쿠홈시스","2940655","3146620","205965","64689721080","68625586840","3935865760"
"053210","스카이라이프","5166124","5876530","710406","27406277090","31291344740","3885067650"
"013570","디와이","25113204","25788030","674826","136924256205","140720292825","3796036620"
"00279K","아모레G3우(전환)","1131926","1321787","189861","22678502650","26413973790","3735471140"
"000970","한국주철관","7130327","7695733","565406","47869754630","51584151570","3714396940"
"357250","미래에셋맵스리츠","7629725","9003445","1373720","23186757815","26878697010","3691939195"
"003547","대신증권2우B","5565966","5832627","266661","80409629960","84078662860","3669032900"
"084690","대상홀딩스","209030295","208961841","-68454","2314047457560","2317684456340","3636998780"
"002390","한독","43522031","43711317","189286","718584508880","722187986970","3603478090"
"000390","삼화페인트","141455079","141798120","343041","1285507595420","1289107502750","3599907330"
"021820","세원정공","2520862","3081138","560276","20138962440","23732626560","3593664120"
"001080","만호제강","332611","445631","113020","10843114850","14391146700","3548031850"
"017370","우신시스템","20678432","21186725","508293","168464615770","172009127360","3544511590"
"042670","HD현대인프라코어","286035619","288542367","2506748","2261393421000","2264932788090","3539367090"
"025000","KPX케미칼","951640","1034797","83157","44107604300","47617230250","3509625950"
"009410","태영건설","242034038","243288164","1254126","789889007270","793385308190","3496300920"
"001340","백광산업","110022933","110080970","58037","1223360347650","1226853360360","3493012710"
"017900","광전자","255249401","256430018","1180617","726085554654","729533796480","3448241826"
"267850","아시아나IDT","36123419","36234547","111128","737328640840","740775240230","3446599390"
"003070","코오롱글로벌","61412512","61640355","227843","749572473040","752964630560","3392157520"
"001130","대한제분","238392","263932","25540","32254210000","35555861800","3301651800"
"009140","경인전자","6585153","6689759","104606","170675937870","173948764300","3272826430"
"079980","휴비스","15446816","16356487","909671","55547381905","58806760135","3259378230"
"078935","GS우","5209954","5271394","61440","219030002600","222251276350","3221273750"
"002350","넥센타이어","10454150","11131771","677621","86216698210","89412059940","3195361730"
"018500","동원금속","195187325","197028073","1840748","353040202099","356231798644","3191596545"
"016880","웅진","213078208","215537321","2459113","281404580331","284583920425","3179340094"
"007110","일신석재","1529438437","1529330493","-107944","2591912051159","2595076276864","3164225705"
"058850","KTcs","300319494","300963696","644202","1052880782330","1056009506515","3128724185"
"071840","롯데하이마트","3263336","3624414","361078","30100515510","33119330870","3018815360"
"004830","덕성","350015554","349998516","-17038","3310437394030","3313455943560","3018549530"
"012800","대창","617841510","618607735","766225","1002143055392","1005086292558","2943237166"
"001430","세아베스틸지주","18305016","18504827","199811","409943714140","412824678520","2880964380"
"020560","아시아나항공","35642436","35987330","344894","409926072120","412805479120","2879407000"
"002720","국제약품","356832435","356697781","-134654","2258481848225","2261317256230","2835408005"
"006040","동원산업","10201893","10287613","85720","381683388250","384517101350","2833713100"
"003520","영진약품","72719878","73962956","1243078","166208523023","168934916713","2726393690"
"003010","혜인","62213868","62598820","384952","358821776115","361542554485","2720778370"
"006840","AK홀딩스","1065814","1266908","201094","14990063820","17687722360","2697658540"
"03473K","SK우","2483624","2497048","13424","436553605800","439191742400","2638136600"
"004690","삼천리","2073015","2105887","32872","194248955100","196877325400","2628370300"
"383220","F&F","15885047","15872013","-13034","1047857421650","1050415881900","2558460250"
"102260","동성케미컬","51203056","51723445","520389","254739196920","257263415245","2524218325"
"051905","LG생활건강우","597759","621707","23948","96713245200","99235399900","2522154700"
"019170","신풍제약","99641143","99910720","269577","1535270161590","1537791950310","2521788720"
"003300","한일홀딩스","2442402","2661863","219461","32561805150","35019756730","2457951580"
"014130","한익스프레스","19859938","20281867","421929","99365534645","101796462045","2430927400"
"000040","KR모터스","197651911","200703272","3051361","154859732165","157279809912","2420077747"
"088260","이리츠코크렙","6501792","7161002","659210","31574386730","33987480165","2413093435"
"016580","환인제약","3769335","3967018","197683","54085003790","56467773940","2382770150"
"058430","포스코스틸리온","8619008","8648824","29816","410432193600","412810725000","2378531400"
"009440","KC그린홀딩스","68239226","70176949","1937723","96410332132","98680715352","2270383220"
"462520","조선내화","16978280","17067606","89326","360295086680","362529399810","2234313130"
"005870","휴니드","260265939","260384326","118387","2173166603310","2175382932050","2216328740"
"011000","진원생명과학","193711459","194352281","640822","601218469922","603416986206","2198516284"
"214390","경보제약","4924612","5248821","324209","37079914410","39278110900","2198196490"
"006880","신송홀딩스","188852935","188933752","80817","1665190417410","1667344409910","2153992500"
"018470","조일알미늄","445158281","445504980","346699","994840154565","996991984607","2151830042"
"034590","인천도시가스","652456","737070","84614","17095712100","19245449200","2149737100"
"010660","화천기계","393122247","393532940","410693","1899437617635","1901551517845","2113900210"
"448730","삼성FN리츠","5739600","6190372","450772","28003125830","30109892260","2106766430"
"004140","동방","760989628","760557376","-432252","2282378991914","2284474205136","2095213222"
"271980","제일약품","7001100","7144458","143358","120126279590","122203312480","2077032890"
"013580","계룡건설","4133249","4291303","158054","58208301480","60281297810","2072996330"
"214320","이노션","4783614","4925453","141839","101525993250","103583974880","2057981630"
"004150","한솔홀딩스","10857331","11758750","901419","29602860985","31651685385","2048824400"
"039570","HDC랩스","8272050","8434186","162136","81129980400","83171483200","2041502800"
"006405","삼성SDI우","602691","618329","15638","131376766000","133408661400","2031895400"
"117580","대성에너지","282108563","282069056","-39507","3003033919370","3005050279890","2016360520"
"499790","GS피앤엘","2283219","2353961","70742","58983289000","60989119100","2005830100"
"025860","남해화학","22420590","22693509","272919","157106853900","159071676290","1964822390"
"001140","국보","24215317","24859421","644104","69566292260","71500611240","1934318980"
"004560","현대비앤지스틸","52015305","52094894","79589","965361062190","967263297480","1902235290"
"006390","한일현대시멘트","2300752","2425282","124530","34641975530","36526284700","1884309170"
"133820","화인베스틸","36641359","38253662","1612303","42834172257","44708808237","1874635980"
"004835","덕성우","23040711","23114782","74071","329160044140","331001686550","1841642410"
"032560","황금에스티","8413375","8686462","273087","56518276345","58342893725","1824617380"
"008350","남선알미늄","317415752","318335951","920199","576335815218","578144472024","1808656806"
"016710","대성홀딩스","4839721","5040128","200407","43940320400","45736979500","1796659100"
"234080","JW생명과학","4629192","4780865","151673","54653666130","56443706900","1790040770"
"000140","하이트진로홀딩스","3529029","3756776","227747","32860202970","34632341990","1772139020"
"024900","덕양산업","99510072","99725548","215476","485036586305","486805813240","1769226935"
"344820","KCC글라스","2571928","2630041","58113","104496993650","106260248450","1763254800"
"378850","화승알앤에이","88013995","88335951","321956","422381057485","424104143820","1723086335"
"072710","농심홀딩스","899622","929189","29567","62652416800","64350895600","1698478800"
"168490","한국패러랠","1130278869","1136738467","6459598","251248254406","252916283794","1668029388"
"007690","국도화학","2616701","2664458","47757","95861148500","97523170250","1662021750"
"003240","태광산업","212706","217666","4960","163899620000","165511777000","1612157000"
"002100","경농","9395682","9551331","155649","93546810420","95157068470","1610258050"
"081000","일진다이아","21786682","21858674","71992","384987048230","386589508360","1602460130"
"011150","CJ씨푸드","437528057","437219653","-308404","2131537056700","2133134362280","1597305580"
"37550K","DL이앤씨우","3764266","3825635","61369","74690865340","76284585870","1593720530"
"031820","콤텍시스템","69865272","72174992","2309720","48397849819","49924751908","1526902089"
"009270","신원","188826719","189822913","996194","271277387075","272796674796","1519287721"
"119650","KC코트렐","258294534","258930623","636089","236215133270","237721009757","1505876487"
"015890","태경산업","10338053","10634542","296489","60468204005","61967930560","1499726555"
"001510","SK증권","241888320","244403609","2515289","138290406269","139738580519","1448174250"
"213500","한솔제지","9106865","9341300","234435","94117217180","95561202620","1443985440"
"010600","웰바이오텍","200776096","201826634","1050538","161770530427","163213975634","1443445207"
"163560","동일고무벨트","145382313","145366377","-15936","1335200398440","1336636957460","1436559020"
"001795","대한제당우","10526427","11054877","528450","30068502705","31485121075","1416618370"
"003460","유화증권","2313801","2946002","632201","5162643220","6578860940","1416217720"
"021050","서원","194798524","195274701","476177","300799138077","302160391797","1361253720"
"033250","체시스","112634633","113395625","760992","167060283984","168389100277","1328816293"
"016450","한세예스24홀딩스","63124586","63304199","179613","370120255390","371439660710","1319405320"
"007540","샘표","2768901","2795086","26185","150749667000","152046517350","1296850350"
"084695","대상홀딩스우","14960193","14988767","28574","478332583830","479628422480","1295838650"
"071090","하이스틸","288630512","288597345","-33167","1134822864985","1136108900670","1286035685"
"000700","유수홀딩스","3828769","4072126","243357","21805600035","23091474815","1285874780"
"33626K","두산퓨얼셀1우","9807360","9986055","178695","71047990325","72308506505","1260516180"
"123690","한국화장품","74186818","74282216","95398","660443304890","661697863580","1254558690"
"013520","화승코퍼레이션","45651722","46266044","614322","96800973088","98047773788","1246800700"
"044820","코스맥스비티아이","1002965","1147471","144506","9680908590","10916346330","1235437740"
"123700","SJM","20611361","20951009","339648","77471047540","78685255605","1214208065"
"450140","코오롱모빌리티그룹","343254011","343486317","232306","1303125150598","1304322015853","1196865255"
"027740","마니커","88254360","89056765","802405","104329727760","105496811043","1167083283"
"009200","무림페이퍼","47419608","47923619","504011","105415784537","106563410374","1147625837"
"120115","코오롱인더우","898020","954238","56218","19018773690","20165724310","1146950620"
"003120","일성아이에스","1615213","1698795","83582","33937004760","35049394910","1112390150"
"005960","동부건설","5009976","5231443","221467","24176785070","25282141705","1105356635"
"058730","다스코","113536242","113821269","285027","445607173715","446689516510","1082342795"
"210540","디와이파워","6456951","6544763","87812","84418726930","85488306440","1069579510"
"011230","삼화전자","100423653","100536593","112940","428154453050","429222292300","1067839250"
"014160","대영포장","510837546","511362809","525263","818743585866","819810864642","1067278776"
"067830","세이브존I&C","11910944","12405879","494935","29105731543","30170133531","1064401988"
"152550","한국ANKOR유전","2622030705","2622083634","52929","1175285735541","1176331918662","1046183121"
"009310","참엔지니어링","586106851","587239388","1132537","377381787311","378424776513","1042989202"
"020760","일진디스플","43353668","44217467","863799","52339498869","53382302907","1042804038"
"000050","경방","2382306","2500153","117847","17313795640","18348391550","1034595910"
"138490","코오롱ENP","48890767","48971356","80589","382165553540","383190538705","1024985165"
"036420","콘텐트리중앙","9077300","9171570","94270","107204234770","108228912670","1024677900"
"003780","진양산업","38804838","38933661","128823","323014062130","324023385630","1009323500"
"002920","유성기업","4757675","5181514","423839","11551712768","12524282610","972569842"
"012690","모나리자","275277631","274975325","-302306","1039536014000","1040497462070","961448070"
"004105","태양금속우","15896211","16073142","176931","83687140590","84641026990","953886400"
"001620","케이비아이동국실업","29424548","31152132","1727584","16972546092","17925133272","952587180"
"027410","BGF","14517873","14732512","214639","54380331005","55325979125","945648120"
"009580","무림P&P","12825021","13174505","349484","38497275720","39399865980","902590260"
"014910","성문전자","64809464","65268321","458857","105952521412","106823784129","871262717"
"027970","한국제지","71599054","72405411","806357","83910467299","84771838352","861371053"
"097950","CJ제일제당","3513868","3631354","117486","1137505593500","1138362746500","857153000"
"068400","SK렌터카","18655","106827","88172","185974620","1038675950","852701330"
