종목코드,종목명,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수
"005387","현대차2우B","9032378","11335457","2303079","693226526700","855825553950","162599027250"
"034220","LG디스플레이","480568018","494280376","13712358","6885057785350","7038256838770","153199053420"
"003550","LG","23060070","25247590","2187520","1808455632450","1961553948100","153098315650"
"004020","현대제철","181056884","188483738","7426854","4892445975250","5044273403300","151827428050"
"051915","LG화학우","11823080","12433535","610455","3573911757500","3725470005000","151558247500"
"294870","HDC현대산업개발","174234270","182117990","7883720","3784265504750","3932959031950","148693527200"
"069620","대웅제약","80144209","81363613","1219404","10924523490300","11070438040500","145914550200"
"036460","한국가스공사","55109720","60605133","5495413","1543803218450","1687404611550","143601393100"
"066575","LG전자우","40540303","44113129","3572826","1829396165750","1972409884800","143013719050"
"139480","이마트","30125921","31390872","1264951","3855031312000","3992969683900","137938371900"
"031430","신세계인터내셔날","8113395","8963273","849878","1433996544500","1570715789000","136719244500"
"005250","녹십자홀딩스","144050775","148147781","4097006","5095460549350","5229466219800","134005670450"
"008350","남선알미늄","3126466351","3145147111","18680760","16487175373700","16618780086040","131604712340"
"353200","대덕전자","276982710","289847032","12864322","3254934383570","3386498298530","131563914960"
"000240","한국테크놀로지그룹","191679581","200573508","8893927","2862660681430","2993922960190","131262278760"
"185750","종근당","44173430","44655509","482079","8333942739600","8463952597000","130009857400"
"002790","아모레G","18675663","20953304","2277641","1039590861400","1163903671750","124312810350"
"010620","현대미포조선","48973280","52241913","3268633","1824803480100","1945245789100","120442309000"
"005940","NH투자증권","207155785","220043650","12887865","1999164198870","2118859436160","119695237290"
"009410","태영건설","92379493","98432910","6053417","1231233005860","1349889687810","118656681950"
"128940","한미약품","18701993","19161039","459046","5866133740000","5983832576000","117698836000"
"009900","명신산업","214021868","219763392","5741524","6648983832450","6760994279950","112010447500"
"001450","현대해상","23122836","28113174","4990338","543304158250","654285934850","110981776600"
"090435","아모레퍼시픽우","9353480","11198076","1844596","590360142300","699963457000","109603314700"
"112610","씨에스윈드","55165627","56310127","1144500","5085031466450","5194253824000","109222357550"
"000880","한화","98785283","102394427","3609144","2499892921000","2600479275750","100586354750"
"307950","현대오토에버","23847261","25320464","1473203","1768878150150","1868524137850","99645987700"
"088350","한화생명","1288468996","1351683437","63214441","2267581697251","2365566595074","97984897823"
"039490","키움증권","14081965","14822419","740454","1402147139300","1499483285000","97336145700"
"012450","한화에어로스페이스","98639420","102532111","3892691","2645300997750","2741909890850","96608893100"
"005830","DB손해보험","16622650","18898859","2276209","725401228000","816888591600","91487363600"
"026960","동서","22068788","25421565","3352777","536423560350","626353969450","89930409100"
"161890","한국콜마","44501260","46575598","2074338","2022099237350","2111848909350","89749672000"
"120110","코오롱인더","49399683","51808741","2409058","1741449826750","1828656362250","87206535500"
"016360","삼성증권","73466788","77022547","3555759","2352912338850","2439769864000","86857525150"
"008560","메리츠증권","375137235","404166463","29029228","1265585181645","1352320255775","86735074130"
"021240","코웨이","13303232","14667712","1364480","960452274750","1046500391650","86048116900"
"047050","포스코인터내셔널","50778020","56912906","6134886","730314348430","816191905020","85877556590"
"114090","GKL","57654214","64515936","6861722","841186143000","924224093550","83037950550"
"192650","드림텍","738696811","745331002","6634191","9165639003275","9248348801735","82709798460"
"001800","오리온홀딩스","20006363","26276613","6270250","268823484800","350841805668","82018320868"
"097950","CJ제일제당","8489086","8709678","220592","2826811702000","2908721623500","81909921500"
"298050","효성첨단소재","16645030","17333935","688905","2114169064450","2195950260850","81781196400"
"011780","금호석유","27283318","27909240","625922","2806206522500","2887838081100","81631558600"
"003000","부광약품","973464595","974891110","1426515","30165296011950","30245973450450","80677438500"
"005880","대한해운","938022745","960374763","22352018","2912690842695","2992343668950","79652826255"
"006405","삼성SDI우","8404006","8816918","412912","1877908468700","1954110526600","76202057900"
"241560","두산밥캣","86672714","89994907","3322193","2363181705700","2439246197850","76064492150"
"079160","CJ CGV","77981054","81244804","3263750","1780740091900","1856549820750","75809728850"
"002380","KCC","7735019","8292542","557523","1221514746500","1297102221500","75587475000"
"339770","교촌에프앤비","79383038","82471777","3088739","2351882309000","2426577334500","74695025500"
"008060","대덕","80754480","90511748","9757268","603978781280","676864795860","72886014580"
"344820","케이씨씨글라스","31814437","33620466","1806029","1008129097700","1080433609550","72304511850"
"204320","만도","120922126","124064910","3142784","4244814415150","4315076953750","70262538600"
"030000","제일기획","58410928","62656329","4245401","1077266868850","1147528641250","70261772400"
"181710","NHN","18885941","19741130","855189","1489918429800","1559197681000","69279251200"
"068270","셀트리온","248394793","247891946","-502847","66802777757000","66871498926500","68721169500"
"005440","현대그린푸드","62998823","71300839","8302016","519270803720","587849948135","68579144415"
"003090","대웅","370247846","372801662","2553816","12760072432740","12828155626870","68083194130"
"003230","삼양식품","9207096","9823400","616304","1006931663900","1074814384900","67882721000"
"039130","하나투어","35889594","37475603","1586009","1611648968250","1678389147800","66740179550"
"118000","우리들휴브레인","948060290","963192170","15131880","3878316035080","3944165233085","65849198005"
"000020","동화약품","336487806","340423918","3936112","6488826702915","6554455861080","65629158165"
"089590","제주항공","64338266","68208263","3869997","1108755429400","1174382197600","65626768200"
"170900","동아에스티","3990118","4742469","752351","365156307100","430772437600","65616130500"
"001680","대상","36438982","39119442","2680460","904416083650","969477946300","65061862650"
"000640","동아쏘시오홀딩스","5946112","6424791","478679","749509850900","812705001000","63195150100"
"009190","대양금속","542892757","555190934","12298177","2450252495070","2513126726105","62874231035"
"051905","LG생활건강우","324768","417485","92717","233494575000","295464332000","61969757000"
"000815","삼성화재우","1814670","2277101","462431","250331563500","312105644600","61774081100"
"064350","현대로템","437556778","441268020","3711242","7125390059930","7186960546080","61570486150"
"032350","롯데관광개발","59763549","63813211","4049662","840902052070","901961810180","61059758110"
"011930","신성이엔지","3968205810","3999503094","31297284","10404165113005","10465005513987","60840400982"
"007460","에이프로젠 KIC","2346751201","2367766251","21015050","6454751330105","6514563332415","59812002310"
"005300","롯데칠성","4179651","4783691","604040","428838298500","488075377400","59237078900"
"322000","현대에너지솔루션","90042402","91804692","1762290","2820870700000","2879685019050","58814319050"
"011210","현대위아","39551360","41290957","1739597","1631147273550","1689929050750","58781777200"
"004990","롯데지주","89620364","91293917","1673553","3330697242000","3387827211100","57129969100"
"042660","대우조선해양","82431839","85551685","3119846","1988167715000","2044522450750","56354735750"
"003220","대원제약","137975190","140370241","2395051","2888096564690","2944395635820","56299071130"
"007570","일양약품","305622430","306478140","855710","19500439673600","19556639361800","56199688200"
"023590","다우기술","79506341","82170774","2664433","1671751007000","1726868352200","55117345200"
"210980","SK디앤디","22149003","23402108","1253105","883983379400","937337517400","53354138000"
"079430","현대리바트","62877182","66531446","3654264","1005890054700","1058112525460","52222470760"
"071055","한국금융지주우","12065061","13037959","972898","675630720800","727119970900","51489250100"
"006260","LS","31070315","32740666","1670351","1639312404650","1690032016350","50719611700"
"336370","솔루스첨단소재","206602320","208831493","2229173","7605150643145","7655538428450","50387785305"
"006060","화승인더","122498904","129018202","6519298","1002964926440","1053049927740","50085001300"
"001040","CJ","10851209","11566095","714886","895905387900","944747070100","48841682200"
"214330","금호에이치티","1137025195","1151572421","14547226","3944588178795","3992868832685","48280653890"
"000150","두산","23624955","24677546","1052591","1083880195600","1132058554850","48178359250"
"063160","종근당바이오","109636872","110380955","744083","7378220040050","7425732412300","47512372250"
"001630","종근당홀딩스","17076107","17448873","372766","2120035012900","2167223156400","47188143500"
"084680","이월드","504291610","514574753","10283143","2297275021555","2342984774430","45709752875"
"02826K","삼성물산우B","8971879","9413403","441524","1008396691000","1053821534500","45424843500"
"004800","효성","11984772","12692436","707664","875172499100","919738701600","44566202500"
"029780","삼성카드","15734523","17385595","1651072","478514144600","522878731950","44364587350"
"000060","메리츠화재","27328249","30710278","3382029","387087196640","431280643280","44193446640"
"010120","LS ELECTRIC","18734768","19702068","967300","992938806500","1037078438300","44139631800"
"000120","CJ대한통운","8004348","8331763","327415","1249432470500","1293471512000","44039041500"
"007700","F&F","10686785","11319934","633149","1034602598100","1077947959000","43345360900"
"002350","넥센타이어","48226847","55713925","7487078","275300324610","318489393050","43189068440"
"012690","모나리자","1014627115","1020237105","5609990","6784293312670","6827109660485","42816347815"
"138040","메리츠금융지주","12743265","17100365","4357100","126196423080","168491176930","42294753850"
"001440","대한전선","2205474182","2253619015","48144833","2393207080705","2435259086996","42052006291"
"004490","세방전지","13608274","14851929","1243655","689204209850","730618827050","41414617200"
"145720","덴티움","11157159","12197525","1040366","456783170050","498023188300","41240018250"
"003850","보령제약","162092787","164776210","2683423","2702053418450","2743007250560","40953832110"
"005180","빙그레","7070677","7743480","672803","431512808850","472220928400","40708119550"
"049770","동원F&B","862458","1090354","227896","159234707500","199292577500","40057870000"
"280360","롯데제과","1022402","1393527","371125","112336280600","152215715700","39879435100"
"005850","에스엘","35708134","39103746","3395612","500355787060","540078522230","39722735170"
"012510","더존비즈온","23430659","23823490","392831","2439855489000","2478594542200","38739053200"
"003555","LG우","4026282","4737203","710921","247496285400","285751701150","38255415750"
"282330","BGF리테일","3186317","3487207","300890","440103269000","478149745500","38046476500"
"001430","세아베스틸","29131183","32744529","3613346","315479077760","353132030730","37652952970"
"006120","SK디스커버리","124877256","125633741","756485","6372105732750","6409104918450","36999185700"
"016580","환인제약","24923498","27322271","2398773","391859690800","428096680450","36236989650"
"001780","알루코","947057109","955906264","8849155","4201597635730","4237778768030","36181132300"
"348950","제이알글로벌리츠","14092937","21435200","7342263","71218252090","107263576540","36045324450"
"093230","이아이디","4261150526","4353881576","92731050","1323071747967","1357846363062","34774615095"
"033530","세종공업","196038077","200737879","4699802","1526520711005","1561283536475","34762825470"
"003410","쌍용양회","244347733","251381941","7034208","1386794334680","1421164675435","34370340755"
"047400","유니온머티리얼","1910770106","1918695983","7925877","7975406803089","8009605976075","34199172986"
"003690","코리안리","38491578","43421153","4929575","301412055140","335516313150","34104258010"
"101140","인바이오젠","220740231","226496452","5756221","1165214798315","1198729986620","33515188305"
"271560","오리온","8732729","9042722","309993","1093931363500","1126927590400","32996226900"
"012750","에스원","2908584","3331820","423236","252175141600","285029577500","32854435900"
"005950","이수화학","182604027","185572582","2968555","2130781345640","2163595084580","32813738940"
"012630","HDC","84627125","87721858","3094733","865821747150","898419728600","32597981450"
"213500","한솔제지","29009321","31480998","2471677","402304425160","434072530880","31768105720"
"002270","롯데푸드","398006","494510","96504","133565185000","165134730500","31569545500"
"007810","코리아써키트","100435938","103048634","2612696","1228347771770","1259403606190","31055834420"
"00680K","미래에셋대우2우B","98824651","108537993","9713342","410817750290","441767910375","30950160085"
"006840","AK홀딩스","10053522","11466156","1412634","217734388650","247826677250","30092288600"
"096775","SK이노베이션우","10197304","10474504","277200","1317111944250","1347151578550","30039634300"
"002070","비비안","1048856423","1061573584","12717161","1794911515369","1824852939318","29941423949"
"013580","계룡건설","26210648","27385328","1174680","645505539640","675438245850","29932706210"
"016380","KG동부제철","40322049","43263505","2941456","480626645990","510314519460","29687873470"
"249420","일동제약","58152411","59516612","1364201","1019548198920","1048696146150","29147947230"
"126560","현대퓨처넷","163631658","170268868","6637210","671090851615","700234609755","29143758140"
"002960","한국쉘석유","420982","534968","113986","108521824000","137601537500","29079713500"
"005389","현대차3우B","4635650","5087765","452115","324730751200","352857035000","28126283800"
"020000","한섬","12824993","14000836","1175843","380305116550","408413232950","28108116400"
"298040","효성중공업","59954939","60988258","1033319","2598281716700","2626293169750","28011453050"
"052690","한전기술","22202561","23775058","1572497","382959349100","410911549600","27952200500"
"093050","LF","19753626","21737701","1984075","269825851100","297551016600","27725165500"
"002240","고려제강","10745397","12445478","1700081","183589587500","211135318950","27545731450"
"017960","한국카본","245038536","249175941","4137405","2360501612405","2388014375745","27512763340"
"103140","풍산","51709514","52948447","1238933","1223434109700","1250888878600","27454768900"
"007310","오뚜기","779396","830033","50637","431637905000","459061282500","27423377500"
"047040","대우건설","403095608","415916654","12821046","1576207429125","1603318712710","27111283585"
"097955","CJ제일제당 우","1626774","1801774","175000","238670768100","265369478500","26698710400"
"281820","케이씨텍","37485285","38742791","1257506","839951366750","866281316000","26329949250"
"017180","명문제약","1132776754","1136104990","3328236","7871032181125","7897320231600","26288050475"
"000990","DB하이텍","236208545","237995717","1787172","7760799011520","7787034684800","26235673280"
"308170","센트랄모텍","139338135","140175453","837318","4252601738500","4278793647950","26191909450"
"145990","삼양사","7875725","8420920","545195","443235577200","469349431100","26113853900"
"014680","한솔케미칼","8842339","9076272","233933","1201259675800","1227338527700","26078851900"
"002310","아세아제지","13945303","14801900","856597","443456599150","469268096900","25811497750"
"029460","케이씨","23063735","24344503","1280768","481688585110","507115564360","25426979250"
"001130","대한제분","1608090","1790923","182833","248175569800","273419353200","25243783400"
"214320","이노션","6214348","6758786","544438","342977607350","368156877700","25179270350"
"271980","제일약품","189071212","189209364","138152","12378270012150","12403007377300","24737365150"
"002795","아모레G우","12672150","13812249","1140099","301608602650","326222752200","24614149550"
"082740","HSD엔진","194802294","198297745","3495451","1135469724470","1159923777630","24454053160"
"284740","쿠쿠홈시스","6952394","7616053","663659","268006298100","292274021950","24267723850"
"081660","휠라홀딩스","67386158","67980520","594362","2516580553300","2540354672350","23774119050"
"037560","LG헬로비전","41908062","47748036","5839974","172604067490","195954926180","23350858690"
"034120","SBS","29940997","31568809","1627812","560194428600","583253493400","23059064800"
"020150","일진머티리얼즈","110719219","111814207","1094988","5016723206550","5039663009900","22939803350"
"102280","쌍방울","1650931970","1672082530","21150560","1640562503638","1663436654636","22874150998"
"111770","영원무역","19002354","19996038","993684","541539275500","564247073350","22707797850"
"014830","유니드","3608948","4113404","504456","160485496050","183052997550","22567501500"
"060980","한라홀딩스","5536485","6248408","711923","175473861750","198023017150","22549155400"
"004360","세방","13613596","15804444","2190848","144429229300","166881698160","22452468860"
"030790","비케이탑스","1150032783","1170132079","20099296","997509518448","1019917113630","22407595182"
"357120","코람코에너지리츠","5294017","9933921","4639904","25304565015","47677814855","22373249840"
"226320","잇츠한불","82392895","83191953","799058","2221558255700","2243853614490","22295358790"
"081000","일진다이아","93842918","94282519","439601","4119748147500","4141913395850","22165248350"
"019680","대교","49727675","54167075","4439400","242630108670","264536025755","21905917085"
"003240","태광산업","161671","191373","29702","119826056000","141430476000","21604420000"
"001060","JW중외제약","112216882","112761632","544750","3942097991050","3963607214750","21509223700"
"037710","광주신세계","218561","359849","141288","33399249000","54827383000","21428134000"
"001390","KG케미칼","62956990","64055872","1098882","1138697683930","1160023133210","21325449280"
"00088K","한화3우B","20922561","22868879","1946318","261502848690","282786388320","21283539630"
"096760","JW홀딩스","138249770","141788438","3538668","819983325345","841198706420","21215381075"
"004770","써니전자","1334336152","1338967390","4631238","6140835362470","6162006682315","21171319845"
"33626K","두산퓨얼셀1우","123326041","124481424","1155383","1432404379885","1453552368080","21147988195"
"136490","선진","17718886","19859749","2140863","168593290430","189525491400","20932200970"
"003920","남양유업","390880","459536","68656","118716934880","139522131000","20805196120"
"072710","농심홀딩스","602957","871728","268771","46381903200","66793936600","20412033400"
"234080","JW생명과학","43587679","44577951","990272","855489608050","875853257400","20363649350"
"298000","효성화학","5771165","5966767","195602","693915864300","714259665200","20343800900"
"000970","한국주철관","47943873","49875113","1931240","468305565330","488397830360","20092265030"
"029530","신도리코","2334872","3144361","809489","59507106950","79046473300","19539366350"
"001140","국보","389058727","397100860","8042133","879106269614","898568735860","19462466246"
"005945","NH투자증권우","25888310","28385159","2496849","207416020870","226753489970","19337469100"
"001470","삼부토건","945316112","951014181","5698069","2787722852277","2806978557552","19255705275"
"024720","한국콜마홀딩스","28233587","28992803","759216","744426742950","763459668200","19032925250"
"003200","일신방직","1412447","1655692","243245","100830188200","119377415650","18547227450"
"084690","대상홀딩스","53432277","55946482","2514205","455166340815","473688791790","18522450975"
"004000","롯데정밀화학","19869502","20349479","479977","921394976800","939889867750","18494890950"
"091810","티웨이항공","128256833","134078573","5821740","413093906130","431586826080","18492919950"
"003620","쌍용차","893475794","901179833","7704039","3286667118730","3305056097510","18388978780"
"034830","한국토지신탁","137398793","147717340","10318547","258806662885","276882486825","18075823940"
"079550","LIG넥스원","24110505","24834976","724471","715736653100","733675888800","17939235700"
"091090","세원셀론텍","141610793","147289355","5678562","422655445960","440519410425","17863964465"
"027410","BGF","55528277","59353880","3825603","258581705060","276418603300","17836898240"
"017940","E1","3251353","3732372","481019","132064488200","149842736750","17778248550"
"102460","이연제약","82335389","83120672","785283","1751880934620","1769284465940","17403531320"
"143210","핸즈코퍼레이션","27283108","29260042","1976934","225705220660","243064469330","17359248670"
"000070","삼양홀딩스","3225390","3512274","286884","209839419200","227070520700","17231101500"
"025540","한국단자","9381876","9939737","557861","410111324700","427110736650","16999411950"
"00104K","CJ4우(전환)","2437616","2813966","376350","140391837550","157368697750","16976860200"
"115390","락앤락","27742457","29317966","1575509","319607830790","336486427610","16878596820"
"007340","디티알오토모티브","2336669","3055504","718835","57708820600","74501937100","16793116500"
"004430","송원산업","61090363","62450431","1360068","870840617230","887467949060","16627331830"
"005610","SPC삼립","2573760","2813230","239470","175565278850","192086349800","16521070950"
"003120","일성신약","2831952","3017144","185192","253512969900","269987408300","16474438400"
"079980","휴비스","137093343","139322593","2229250","949757534965","966217610620","16460075655"
"001520","동양","677987658","689205183","11217525","952725633310","969087723802","16362090492"
"000220","유유제약","105250863","106123341","872478","1710626404910","1726952757740","16326352830"
"002030","아세아","552021","764690","212669","45076801400","61389762300","16312960900"
"035150","백산","48199028","51456469","3257441","280996695420","297264511515","16267816095"
"058430","포스코강판","17989752","19089961","1100209","274116417890","290382987360","16266569470"
"334890","이지스밸류리츠","15071781","18558989","3487208","70120867380","86300711050","16179843670"
"267270","현대건설기계","50460983","51267192","806209","1266914162750","1283061356100","16147193350"
"03473K","SK우","10413911","10468475","54564","2850941083900","2866395168700","15454084800"
"034300","신세계건설","5119648","5771174","651526","123550362000","138977476800","15427114800"
"025620","제이준코스메틱","122683086","127121817","4438731","387162926325","402552164820","15389238495"
"071320","지역난방공사","2076010","2508033","432023","77417735950","92761557600","15343821650"
"074610","이엔플러스","318677888","320765269","2087381","1798562203495","1813894648710","15332445215"
"001720","신영증권","869848","1190581","320733","41817380100","57022232100","15204852000"
"00279K","아모레G3우(전환)","2519054","2872744","353690","93675507050","108859664600","15184157550"
"338100","NH프라임리츠","10753338","14190585","3437247","53144659810","68282403525","15137743715"
"001530","DI동일","3268455","3454479","186024","282119424150","297122912350","15003488200"
"007980","태평양물산","346676105","353914071","7237966","718518797230","733336246420","14817449190"
"002990","금호산업","77102033","79100245","1998212","672802778430","687569703300","14766924870"
"298020","효성티앤씨","4865021","5070228","205207","724722999600","739190352000","14467352400"
"267260","현대일렉트릭","111064379","112393883","1329504","1493424931695","1507767769680","14342837985"
"183190","아세아시멘트","1642046","1888699","246653","102800293000","117097186150","14296893150"
"123890","한국자산신탁","81957736","87893394","5935658","258684792600","272881777325","14196984725"
"004310","현대약품","675368272","676945495","1577223","4780492863855","4794681281485","14188417630"
"272450","진에어","75567924","77225633","1657709","843945617660","858074334160","14128716500"
"229640","LS전선아시아","54349627","56146090","1796463","421053626010","435171282120","14117656110"
"000215","대림산업우","5528373","5852846","324473","238966063700","253016296800","14050233100"
"030610","교보증권","24811189","26892985","2081796","174297842045","188123493725","13825651680"
"075580","세진중공업","209636707","212382086","2745379","1558499592800","1572252138705","13752545905"
"009970","영원무역홀딩스","789124","1150196","361072","30109550200","43794067300","13684517100"
"000105","유한양행우","8133639","8309377","175738","562672328900","575990747400","13318418500"
"025000","KPX케미칼","2854917","3109461","254544","152892866050","166015723150","13122857100"
"015540","쎌마테라퓨틱스","171286975","173203771","1916796","1323179121135","1336199754960","13020633825"
"014710","사조씨푸드","271312296","273334312","2022016","1629535798095","1642544786465","13008988370"
"005720","넥센","9224203","12352651","3128448","39599319800","52594944810","12995625010"
"004250","NPC","10592151","14625316","4033165","35829716220","48636799895","12807083675"
"064960","S&T모티브","7769588","8101144","331556","345283115550","358078510650","12795395100"
"152330","코리아오토글라스","11559657","12519414","959757","163210044420","175937240720","12727196300"
"012280","영화금속","986995013","993903243","6908230","2085626344442","2098297400787","12671056345"
"092200","디아이씨","199996415","204992457","4996042","507085028302","519688034540","12603006238"
"122900","아이마켓코리아","10988780","12541312","1552532","97211618490","109813159130","12601540640"
"010955","S-Oil우","3458158","3786207","328049","128035167200","140594645300","12559478100"
"005360","모나미","1079702953","1082263409","2560456","6276142801590","6288522955180","12380153590"
"092230","KPX홀딩스","10131340","10327414","196074","776453232600","788824336250","12371103650"
"004140","동방","1024891591","1030485071","5593480","2221340235805","2233654442895","12314207090"
"008600","윌비스","855233642","862055177","6821535","1243567439675","1255710166791","12142727116"
"025860","남해화학","61781733","63285151","1503418","497657517395","509793342285","12135824890"
"007860","서연","804417850","806332201","1914351","6782167302090","6794167095445","11999793355"
"104700","한국철강","33218370","35731095","2512725","175237754150","187138214665","11900460515"
"363280","티와이홀딩스","25456692","25991398","534706","626864170800","638760946850","11896776050"
"145210","세화아이엠씨","386600634","394956145","8355511","438060620608","449751726332","11691105724"
"009580","무림P&P","76252175","79601094","3348919","270962093345","282601123100","11639029755"
"008930","한미사이언스","80807621","81609585","801964","4413263461700","4424902185050","11638723350"
"036580","팜스코","38944882","41722433","2777551","215637536780","227063011070","11425474290"
"004970","신라교역","3831660","5036348","1204688","37036859160","48427933630","11391074470"
"003060","에이프로젠제약","3089961063","3097639793","7678730","5350798506595","5362132736900","11334230305"
"007690","국도화학","3505341","3762388","257047","163574645250","174849654100","11275008850"
"200880","서연이화","176446177","178944842","2498665","1112964193120","1123981755750","11017562630"
"009155","삼성전기우","9180405","9345130","164725","571226099300","582121218700","10895119400"
"028100","동아지질","36286640","36886755","600115","571483517140","582303562120","10820044980"
"026890","디피씨","1810786744","1810452597","-334147","19927597463300","19938376540120","10779076820"
"000370","한화손해보험","198460216","204028656","5568440","619365037154","630108384973","10743347819"
"111110","호전실업","5810060","6959521","1149461","57096600900","67722509320","10625908420"
"005810","풍산홀딩스","1536839","1930566","393727","41871894600","52381759000","10509864400"
"003520","영진약품","1232591738","1233550905","959167","10295139618315","10305634116870","10494498555"
"007160","사조산업","5641892","5972099","330207","176491273850","186943960000","10452686150"
"016450","한세예스24홀딩스","48432511","50466642","2034131","322601997725","332935355620","10333357895"
"194370","제이에스코퍼레이션","7934578","9217941","1283363","61174368300","71312942910","10138574610"
"001570","금양","171661183","173547076","1885893","801307933360","811140023670","9832090310"
"019685","대교우B","23408166","26804701","3396535","63834084920","73603326865","9769241945"
"012600","센트럴인사이트","61913586","62961766","1048180","327592330785","337146714590","9554383805"
"020560","아시아나항공","1578212619","1578794003","581384","7349192699490","7358696680500","9503981010"
"005500","삼진제약","23505219","23848961","343742","636513460050","645982950700","9469490650"
"006040","동원산업","625415","675219","49804","131915283500","141319767500","9404484000"
"006360","GS건설","75917867","76719571","801704","2091524409800","2100897076550","9372666750"
"000155","두산우","12926059","13186077","260018","526492755300","535764396650","9271641350"
